坐标X,坐标Y,东经（E）,北纬（N）
134231321,9.9680678,57.0161892,22.00303071
134231321,9.9681399,57.0164864,17.01794129
134231322,9.9679462,57.0161936,22.08082907
134231322,9.9677866,57.0158527,21.76177272
134231322,9.9664985,57.0136261,24.78805474
149960048,9.6178541,56.5923498,29.56510739
149960048,9.6178907,56.5924344,29.80791035
149960049,9.6198549,56.5917355,30.83614535
137190990,9.991978,57.0365811,14.89627548
137190991,9.991874,57.0377133,14.55134208
121287620,9.6208719,57.2785272,19.42570561
121287620,9.6209905,57.2785956,19.904931
121287620,9.6211591,57.278746,20.59863527
121287620,9.6212452,57.278816,20.07410385
121287620,9.6212414,57.2788732,20.14233074
121287620,9.6211667,57.2788965,19.93763036
121287620,9.6210728,57.2789156,20.27142779
121287620,9.6209905,57.2789771,18.55398178
121287620,9.6208963,57.2791191,18.70872148
121287620,9.6208688,57.2792293,17.71679712
121287620,9.6209237,57.2793289,17.6298133
121287620,9.6209316,57.2794285,17.67181464
121287620,9.6208963,57.2795197,17.46348116
131086118,8.6131581,56.7908844,3.392720953
152057657,8.3603974,56.8378552,14.60246686
152057657,8.3606925,56.8378172,14.65485792
152057657,8.3610787,56.8377585,14.75460897
152057672,8.374924,56.8443544,5.878404897
152057672,8.3749991,56.8445892,5.880396508
152057672,8.375144,56.8451026,6.915167821
152057672,8.375262,56.8454634,7.801649446
152057672,8.3753692,56.8457597,9.020330633
152057672,8.3754283,56.8458243,9.135812897
152057672,8.3756463,56.8458522,9.750145345
152057672,8.3759307,56.8458287,9.74251217
152057672,8.3762739,56.845811,9.583179905
152057672,8.3766513,56.845795,9.234586044
152057672,8.3771395,56.8457275,8.223700506
152057672,8.3778475,56.8456306,7.907423848
152057672,8.3786415,56.8455368,6.904887444
152057672,8.3788454,56.8455162,6.703991627
152057672,8.3791547,56.8455293,6.748397902
152057672,8.3794837,56.8456101,7.057021141
152057672,8.3798861,56.8457216,7.59440572
152057672,8.3801489,56.8457803,7.453081897
152057672,8.3802293,56.845795,7.562120067
152057699,8.3599655,56.8366785,15.45254997
152057700,8.3732128,56.8428991,13.04688026
152057700,8.3734362,56.8431325,12.22431785
152057700,8.3734629,56.8433173,11.18137548
152057700,8.3734736,56.8435344,10.57483363
152057700,8.3738565,56.8436415,9.804331788
152057700,8.3742748,56.8436562,8.66152297
152057700,8.3746968,56.8437134,7.317774135
152057700,8.3748149,56.8438953,6.967685947
83900296,10.1257554,56.7196728,1.625433654
83900296,10.1262484,56.7189936,1.261467627
83900296,10.1262668,56.7189782,1.311036
83900296,10.1264422,56.7188308,0.94460532
83900296,10.1266904,56.7186381,1.022825744
83900296,10.1269023,56.7185085,1.086420495
83900296,10.1269854,56.7184686,1.0340768
83900299,10.1255187,56.7186586,1.459968488
83900300,10.1369691,56.7275842,6.214134449
83900302,10.1269854,56.7184686,0.896011816
83900302,10.1268176,56.7183848,0.812372536
83900302,10.1264674,56.7182385,1.113877801
83900304,10.1264902,56.7206533,2.753238634
83900304,10.1264966,56.7205351,2.883196633
83900304,10.1265452,56.7203724,2.396328996
83900304,10.126636,56.7202296,1.800880538
83900304,10.12666,56.7201664,1.79734882
83900304,10.1257554,56.7196728,1.47668691
131086345,8.6150196,56.791228,1.403416294
83900640,10.1308481,56.7195384,1.435801537
83900641,10.130507,56.7212677,2.87541713
83900641,10.1304472,56.7208378,1.837893197
83900641,10.1304238,56.7204105,1.854261674
83900641,10.1305323,56.7201255,1.794989349
83900641,10.1306797,56.7198619,1.802784241
83900641,10.1308481,56.7195384,1.492382101
83900641,10.1308811,56.7194748,1.767866967
83900641,10.1309471,56.7191644,1.419699244
83900641,10.1309951,56.7188805,1.34056243
83900641,10.1310091,56.7187987,1.403568554
83900641,10.1310401,56.7183755,1.276021011
83900641,10.1309935,56.7180034,1.012701974
83900641,10.1310091,56.71788,1.147066364
83900641,10.1310284,56.7178354,1.030524755
83900641,10.1310594,56.7177886,0.91245246
83900641,10.131102,56.7177418,0.723343207
83900641,10.1311756,56.7177184,0.909901199
83900641,10.1312493,56.717695,0.764353911
83900641,10.1313151,56.7176908,0.591205511
83900641,10.1313811,56.7177056,0.725263266
83900641,10.1314468,56.7177375,0.504616436
83900641,10.1314702,56.7178034,0.941749527
83900641,10.1314817,56.7178629,1.070260674
83900641,10.131474,56.7179566,1.231148204
83900641,10.1314352,56.7180309,1.078899479
83900641,10.1313848,56.718165,1.134593294
83900641,10.1311796,56.7184542,1.26595549
111326280,9.5108551,56.7161767,53.45779961
137191159,9.9942552,57.0372855,15.53613055
137191159,9.9940031,57.0373468,15.3464395
111326286,9.4909424,56.7077326,38.29292666
103823846,10.0283155,57.4506392,24.98130982
103823846,10.028661,57.4509241,25.20101618
103823846,10.0289613,57.4512185,24.82744466
103823846,10.0291223,57.4515129,24.79098606
103823846,10.0295515,57.4525344,24.29628973
103823846,10.0297231,57.4527712,24.00147759
103823846,10.0306458,57.4540872,24.49693085
103823846,10.0308117,57.4542355,24.34869906
103823846,10.0309946,57.4543334,24.57624605
103823846,10.0314182,57.4543758,24.40975832
103823846,10.0320191,57.4544047,24.55677273
103823846,10.0324805,57.4543873,24.86384534
103823846,10.0326415,57.4543354,24.82692204
103823846,10.0327487,57.4542661,25.00284845
103823846,10.0327809,57.4542026,25.28987568
103823846,10.0328024,57.4541045,25.01005035
103823846,10.0326629,57.4538852,24.98452825
103823847,10.0317367,57.4493799,25.15506591
103823847,10.035034,57.4508837,24.74811717
103823847,10.0351091,57.4509587,24.95957029
103823848,10.0140806,57.4324078,22.30137618
103823848,10.0131691,57.4319515,23.8075046
103823848,10.0130082,57.4318822,23.83646076
103823848,10.0128043,57.4318476,23.8436362
103823848,10.0126113,57.4318418,23.8088156
103823848,10.0122249,57.4318331,23.98981986
103823848,10.0121231,57.4318129,24.12897303
103823848,10.0117689,57.4316281,24.45930309
103823848,10.0113398,57.4315675,24.46914436
103823848,10.0112432,57.431527,24.38548982
103823848,10.0112112,57.4314577,24.39388303
103823852,10.02434,57.4520829,24.52704951
103823852,10.0244231,57.452194,24.43313525
103823852,10.0244875,57.4523672,24.52453207
103823852,10.0247986,57.4537178,24.20557333
103823852,10.0249167,57.4538044,24.07432175
103823852,10.0250883,57.4538563,24.09808648
103823852,10.0252708,57.4538563,23.82618446
94199565,9.8312254,57.3496964,15.07968596
157114128,8.7526726,57.0934826,5.55095577
157114128,8.7528022,57.0945039,5.214178824
157114128,8.753875,57.0959436,5.193042294
157114128,8.7534244,57.0966429,4.33281682
146465465,9.834235,57.1198257,8.373329166
146465465,9.8341984,57.1198921,8.416990913
146465465,9.8345728,57.1205699,8.578597283
146465465,9.8346625,57.120732,8.751263747
146465465,9.8346845,57.1208293,8.861836737
146465465,9.8346195,57.1209358,8.925113478
146465465,9.8342441,57.1211339,8.699312318
146465465,9.8341695,57.1212486,8.765937195
146465465,9.8341904,57.1213843,8.803735429
146465465,9.8354349,57.1232713,8.868991081
146465465,9.837871,57.127154,9.753805517
146465465,9.8388258,57.1286098,9.56604379
146465465,9.8388901,57.1287728,9.419709998
146465465,9.8389431,57.1289726,9.276734457
146465465,9.8390619,57.1302111,8.555173144
146465465,9.8391364,57.1305273,8.206963026
146465465,9.8392436,57.1308708,7.683058989
146465465,9.839351,57.1311678,7.572266054
95248167,9.2957599,56.8070082,11.84396937
95248167,9.2944826,56.8062831,14.51356062
95248167,9.2942825,56.8061349,14.65683286
95248167,9.2941529,56.8059286,15.45961377
95248167,9.2937408,56.8039087,20.06114698
95248167,9.2936843,56.8034704,21.06597084
95248167,9.2937313,56.8031198,22.21446267
95248167,9.2939245,56.8026453,23.75453149
95248167,9.294992,56.8009821,31.12086292
95248167,9.2950636,56.800848,31.38883797
95248167,9.2951164,56.8006335,32.43753941
95248167,9.2951277,56.8003653,33.46222794
95248167,9.2950036,56.7978411,31.27723113
95248167,9.2949618,56.7975473,32.06658696
95248167,9.2948018,56.7967634,29.89083135
95248167,9.2947124,56.7963766,29.01040543
95248167,9.2944863,56.7948422,23.90787891
95248167,9.2940892,56.7924286,20.72719846
95248167,9.2937876,56.7902484,18.35600034
95248167,9.2934685,56.788009,18.43387595
95248167,9.2933131,56.7866884,18.85779664
95248167,9.2932659,56.7862782,19.74714673
95248167,9.2931811,56.7860822,19.86468864
95248167,9.2929409,56.7857417,19.20581149
95248167,9.291578,56.7842681,19.4129806
95248167,9.2914308,56.7840585,19.19382383
95248167,9.2914161,56.7838932,19.45783567
95248167,9.2914749,56.7837441,19.29752632
95248167,9.2915927,56.7835547,19.3145202
95248167,9.2916884,56.783337,19.46337305
95248167,9.2917105,56.7831153,20.49664057
95248167,9.2916075,56.7828251,22.66116025
95248167,9.2908441,56.7806226,24.62608933
95248167,9.2906141,56.779959,25.31709136
95248167,9.2905314,56.7796956,26.1631512
95248167,9.290543,56.7793022,26.56656087
95248167,9.2905843,56.7784797,28.64353327
95248167,9.2906373,56.7770607,27.805389
95248167,9.2908197,56.7762093,26.15292483
95248167,9.2910376,56.7756802,25.7651276
95248167,9.2912201,56.7751159,22.95291242
95248167,9.2916203,56.7740193,23.23291573
95248167,9.2918264,56.7735387,22.0927101
95248167,9.2918145,56.7732968,21.08071042
95248167,9.2913672,56.7726323,17.75773832
95248167,9.2912376,56.7723743,17.5013328
95248167,9.2912435,56.7722259,17.48303495
95248167,9.2914084,56.7719969,17.58342709
95248167,9.2917028,56.771742,16.11823119
95248167,9.2925386,56.7710195,11.91802826
95248167,9.2927035,56.7708518,11.11559175
95248167,9.2927859,56.7706002,10.40030596
95248167,9.2926033,56.770126,10.69250731
95248167,9.2921619,56.7694518,13.72179616
95248167,9.291744,56.7687808,14.72127907
95248167,9.2916438,56.7684582,14.64205133
146815751,10.0754075,56.7870409,34.74518487
146815751,10.0748748,56.7868906,34.7533289
146815751,10.0741129,56.7866672,35.43583037
146815751,10.0738985,56.7865731,35.87429703
146815751,10.0736409,56.7864909,36.7627435
146815751,10.073201,56.7863381,35.79376042
146815751,10.0728862,56.7862182,33.64152402
149961608,9.4835077,56.5925418,34.15203568
149961608,9.4835126,56.5924364,33.24310167
149961608,9.4834159,56.5923301,32.11414933
149961608,9.4832657,56.5922828,31.06716687
149961608,9.482982,56.5922524,29.64631704
149961608,9.4813561,56.5919225,21.65155319
149961608,9.4800638,56.5916203,17.11965784
149961608,9.4789587,56.591384,12.22226562
149961608,9.4784222,56.5913072,11.05287562
152046088,8.6253108,56.8825165,2.354943869
152046088,8.6251205,56.8824974,2.452468522
152046088,8.6250345,56.8824784,2.489187834
152046088,8.6250104,56.882452,2.7744034
152046088,8.6250157,56.8824139,2.675539463
152046088,8.6252009,56.8822307,3.226638694
149961915,9.49713,56.6130301,33.52955708
149961915,9.4985891,56.613535,33.03430718
94199669,9.86594,57.3590064,17.2764494
94199669,9.8659119,57.3614712,16.70682572
94199669,9.8658631,57.3617871,16.74476607
94199669,9.8656249,57.3628152,16.79380866
94199669,9.8653809,57.3638676,16.25899591
94199669,9.8648257,57.366263,15.15307783
94199669,9.8648745,57.3665131,14.64821778
94199669,9.8651064,57.3667895,14.32123813
94199669,9.8653993,57.3670396,12.65256822
94199669,9.8654725,57.3672568,12.25887821
94199673,9.8539045,57.3671354,16.36785807
94199673,9.854696,57.3670414,16.21866659
94199673,9.85494,57.3671007,16.23904369
94199673,9.8558889,57.3674667,15.90380747
94199673,9.8589799,57.3686407,16.72713548
94199673,9.8591385,57.3687592,16.69419555
152059114,10.1698044,57.3539707,44.18280707
152059114,10.169606,57.3540026,44.25125507
152059114,10.1693511,57.3540749,44.98235404
152059114,10.169225,57.3540807,45.00710565
152059114,10.1670176,57.3539939,51.92602105
152059114,10.1644776,57.3538897,62.86251622
152059122,10.1670966,57.3603078,45.29236552
152059122,10.1670417,57.3602151,45.39773373
152059122,10.1672133,57.3598852,45.8756121
152059122,10.1672564,57.3597232,46.0395607
152059122,10.1672187,57.3596306,46.62681703
152059122,10.1671544,57.359538,47.17573026
152059122,10.1669827,57.359486,48.08820004
152059122,10.1660574,57.3594773,51.26920741
152059126,10.1786262,57.3573824,40.94212127
152059126,10.1786905,57.3574229,41.68182431
152059126,10.1786826,57.3574981,41.52293445
152059126,10.1782427,57.3583633,43.00208537
152059134,10.1729318,57.3609268,38.81658811
152059134,10.1719126,57.3608227,39.01321826
152059134,10.169799,57.3606317,41.3471707
152059134,10.1674602,57.3603887,43.41256285
152059136,10.1693511,57.3540749,44.96064071
152059136,10.1694181,57.3542688,44.33632876
152059136,10.1695764,57.3544482,44.0096392
152059136,10.1697185,57.3545235,43.40398302
152059136,10.1696811,57.3547521,43.2038754
152059136,10.1695362,57.3551919,44.06911136
152059136,10.1695309,57.3552932,43.9999987
152059136,10.1695898,57.3553684,43.99151142
152059136,10.1696945,57.3554003,43.70330459
152059136,10.1701744,57.3555073,43.06623143
152059136,10.1729748,57.3561324,39.03843428
152059136,10.1752144,57.3566387,42.00837964
152059136,10.1786262,57.3573824,41.1680851
152059136,10.178787,57.3573882,41.6927034
152059136,10.1789025,57.357365,41.63652799
152059136,10.1789776,57.3573245,41.72725484
34780399,9.9616043,57.0310777,29.88327233
34780399,9.9615712,57.0310252,29.97538955
107332810,9.9295062,57.0051897,8.989510932
107332810,9.9290329,57.0048151,7.705078796
146816491,9.5143798,56.654885,38.22279359
146816491,9.5143525,56.6549721,37.5282591
146816491,9.514278,56.6550235,37.16496579
146816491,9.5141438,56.6550413,37.10645628
146816491,9.5140097,56.6550413,36.99029234
146816491,9.5138971,56.6550413,36.3791346
146816491,9.5137844,56.6550235,36.10510346
146816491,9.5135967,56.6549911,36.52823392
146816491,9.5134249,56.6549646,36.65240007
146816491,9.5132588,56.6549499,36.64662463
146816491,9.512175,56.6549027,38.1161525
79869181,9.7892235,57.4687362,27.11825043
79869181,9.7892343,57.4687938,27.33523422
79869181,9.789288,57.4688458,27.49113768
79869181,9.7893952,57.4688919,27.87269127
79869181,9.7895026,57.4689035,28.22756006
26501896,9.9197444,57.0676267,0.940639911
26501896,9.9188176,57.0675688,1.169618927
26501896,9.9173863,57.067477,1.056685271
26501896,9.9163279,57.0674189,1.332186903
26501896,9.9147055,57.0673228,1.179280671
26501896,9.9135343,57.0672547,1.3175296
26501896,9.9128196,57.0672135,1.246582092
26501896,9.9126189,57.0672019,1.073361076
26501896,9.9123691,57.0671826,1.134779565
26501896,9.9120701,57.0673319,0.882423166
26501896,9.9119243,57.0673183,1.803329152
133171820,8.6221568,56.9694192,38.32117186
131424968,9.8370826,57.325528,16.03460792
94199765,9.8564562,57.3360363,13.10134453
94199765,9.8502739,57.3382561,14.64613066
94199765,9.8473752,57.3392838,14.33385118
94199765,9.8439134,57.3406802,14.55345442
100491227,9.2515494,57.0899309,9.970513786
100491227,9.2515044,57.0897158,9.65591551
100491227,9.2514517,57.0894626,9.782925923
153108375,9.7579686,56.8101373,63.06377375
153108375,9.7577167,56.8110188,64.05293418
153108375,9.7576126,56.8111088,64.15986294
153108375,9.7573223,56.8111358,63.97395298
153108375,9.755564,56.8110818,62.42275168
153108375,9.7545835,56.8111537,62.18151254
153108375,9.7538825,56.8111597,61.92319317
153108375,9.7531431,56.8111507,61.13542967
153108375,9.7530169,56.8111806,61.32792302
153108375,9.7529513,56.8112467,61.34707759
153108375,9.7522939,56.8129827,59.89829157
153108375,9.7512696,56.8156121,55.81795735
153108375,9.7504865,56.8176746,52.7542809
153108381,9.7543918,56.8155041,58.53865533
153108381,9.7546713,56.8155461,58.3858631
153108381,9.7547698,56.8156061,58.22628084
153108381,9.7547534,56.815699,57.44931129
153108383,9.7560353,56.8171209,54.57508986
153108384,9.7532307,56.8175971,53.29422367
153108384,9.7532033,56.8177225,53.46413342
153108384,9.7531265,56.8177676,53.30061557
153108387,9.7510833,56.8177823,52.77140947
153108391,9.7589598,56.8163937,56.31329337
153108391,9.7589382,56.8163045,55.99284092
153108391,9.7590204,56.8160887,56.4815375
153108392,9.7670361,56.8112004,65.82031097
153108392,9.7670262,56.8112486,65.98787809
153108392,9.7668772,56.8119769,65.08758016
153108392,9.7666966,56.8125286,63.05762953
153108392,9.7661871,56.8138027,60.03009748
153108396,9.7670262,56.8112486,65.98517642
153108396,9.7673758,56.8111944,66.08950144
153108396,9.7674908,56.8111314,66.70126746
153108396,9.7674634,56.8109725,66.81793436
153108396,9.7672224,56.8105827,67.00514445
153108396,9.7670087,56.8100339,68.29831438
153108396,9.7668224,56.8097641,68.76989291
153108396,9.7662966,56.8090385,68.48521325
153108396,9.7660829,56.8086847,68.47665659
153108396,9.7656721,56.80795,71.0703539
153108396,9.7653875,56.8076082,71.7181207
153108396,9.7647028,56.8066156,70.26521274
153108396,9.7642701,56.8062677,70.3308322
153108396,9.76404,56.8059859,70.60479266
153108396,9.7637989,56.805719,70.7044327
153108396,9.7637606,56.805617,70.83844487
153108396,9.7636729,56.8049123,72.69522138
153108396,9.7638538,56.8045014,75.84999991
153108396,9.7642043,56.8040636,78.14478341
153108396,9.7656011,56.8034007,77.12565692
153108396,9.7665157,56.8030799,77.50477346
153108396,9.767173,56.8027021,75.97876819
100491253,9.2511128,57.0899657,9.889803729
101728192,10.0608268,56.813128,26.28124636
101728192,10.0610301,56.8132012,26.33991542
101728192,10.0614272,56.813301,27.14219174
101728192,10.0616525,56.8134008,27.22730127
101728192,10.0624319,56.8137608,28.72092147
101728195,10.0633153,56.8120384,31.48715906
101728195,10.063605,56.8117917,32.05558663
101728195,10.0641674,56.811982,31.84155653
101728195,10.0644204,56.8120677,31.64812869
100491254,9.2524883,57.0906219,10.73820196
100491254,9.2524931,57.0905735,10.86544609
101728198,10.0630097,56.8160546,25.74589631
101728198,10.0631828,56.8156679,25.61664921
101728198,10.063294,56.8154503,25.8605027
101728198,10.0634549,56.8152448,26.28472788
101728198,10.0636265,56.815051,26.84182915
101728198,10.0637231,56.814957,26.98566869
101728198,10.0643668,56.8145283,28.2530621
101728200,10.0624356,56.812103,30.2467275
101728200,10.0633318,56.812419,30.82954269
101728200,10.0638222,56.812592,30.78362459
101728200,10.0642622,56.8127472,30.59914399
101728200,10.0647602,56.8129228,29.9386043
101728200,10.0653979,56.8131478,29.84993049
101728200,10.0657035,56.8132555,30.0045624
101728200,10.0662659,56.8134538,31.10268789
101728200,10.0665984,56.8135711,31.4687505
101728200,10.066652,56.8136181,31.22292697
101728201,10.0656864,56.8156969,27.61316422
101728201,10.0663259,56.8158217,27.24321662
101728201,10.0665769,56.8154738,27.84332845
101728201,10.0668988,56.8150392,28.5124236
101728205,10.0664579,56.8186654,25.88087784
101728205,10.066652,56.8185919,25.7073907
101728205,10.0668022,56.8185273,25.67340317
101728205,10.0669096,56.8184451,25.81230878
101728205,10.0670061,56.8183511,25.88575091
101728205,10.0675682,56.8175665,26.29252346
101728205,10.0676749,56.8174203,26.19336719
101728205,10.0684958,56.8162924,27.51535774
101728205,10.0690795,56.8154944,29.42398981
100491256,9.2486824,57.0987657,3.263112142
100491256,9.249135,57.0985649,3.28324748
100491256,9.2525377,57.0975608,5.08718888
100491256,9.2526358,57.0975157,5.454495638
100491256,9.252681,57.0974584,5.646776212
100491256,9.2526508,57.0973723,5.642701432
100491256,9.2526358,57.0972821,5.497938855
100491256,9.2518285,57.0968723,5.452508133
100491256,9.2507346,57.0962246,5.158190443
100491256,9.2505535,57.0960444,5.275005181
100491256,9.2502893,57.0958558,5.317581786
100491256,9.2493311,57.0951918,5.610090046
100491256,9.249316,57.0951181,5.732172753
100491256,9.2493167,57.0950427,6.178314553
100491256,9.2494455,57.0950142,6.416068585
100491256,9.2502708,57.0947238,7.595838096
100491256,9.2514345,57.0944492,8.159800584
100491256,9.2516636,57.0943767,8.553391111
100491256,9.2518638,57.0942653,9.052081006
100491256,9.2519741,57.0941384,8.881490285
100491256,9.2526375,57.0930451,9.470300844
100491256,9.2529688,57.0925447,10.29753525
100491256,9.2533978,57.0919762,10.99582259
100491256,9.254027,57.0909756,11.67784073
100491256,9.2544188,57.0903524,11.92875242
100491256,9.2546458,57.0900152,12.37060877
100491256,9.2547542,57.0898542,12.59979554
100491256,9.2549927,57.089668,13.32665093
100491256,9.2552861,57.0894903,13.86387272
100491256,9.2553233,57.0894678,14.05896379
100491256,9.2556402,57.0893247,14.53107967
100491256,9.2557966,57.0892273,14.77038813
100491256,9.2559226,57.0891402,15.13609639
100491256,9.2559836,57.0890116,15.24627626
100491256,9.2559874,57.088769,15.28962684
101728215,10.0633298,56.8161937,25.960206
101728215,10.0621889,56.8168127,23.32481049
101728217,10.0891827,56.8063765,24.66741393
101728217,10.0894187,56.8063706,23.98615374
101728217,10.0895582,56.8063883,23.67843736
101728217,10.0902555,56.8065938,22.96225226
101728217,10.0912425,56.8068817,23.49450385
101728217,10.0917147,56.8069815,24.00324609
101728217,10.0921116,56.8070579,24.72007221
101728217,10.0924227,56.8071049,25.63371808
101728217,10.0927338,56.8071166,26.88650555
101728217,10.0933883,56.8071049,28.87342124
101728220,10.0685924,56.815082,28.64457475
101728222,10.066373,56.8126666,30.64914168
101728223,10.0677142,56.8163252,26.33929735
101728223,10.0678418,56.8161413,26.47352229
101728223,10.0681971,56.8156288,27.57252759
101728223,10.0683954,56.8153631,28.16579083
101728223,10.0685924,56.815082,28.56824663
101728223,10.0689476,56.814575,28.73757738
101728225,10.0587664,56.8153851,22.07981017
101728225,10.0593752,56.8148088,23.39807135
101728225,10.0594851,56.8147045,23.52641484
101728225,10.0602147,56.8140586,24.87804237
101728225,10.0603603,56.8138948,24.79539688
101728225,10.0605044,56.8136592,25.51672988
101728225,10.0606332,56.8134126,25.59714583
101728225,10.0608268,56.813128,26.22229514
101728225,10.0610286,56.8129309,26.77872937
101728225,10.0612984,56.812749,27.32087885
101728225,10.0616417,56.8125728,28.08925732
101728225,10.0619743,56.812426,28.97775483
101728225,10.0622318,56.8122615,29.56155321
101728225,10.0624356,56.812103,30.16324364
101728225,10.0628706,56.8117152,31.61710048
101728225,10.063343,56.8112941,32.68170145
101728225,10.0635621,56.8110987,32.95094029
101728225,10.0642809,56.810482,33.85911899
101728225,10.0651837,56.8097374,35.95832688
101728225,10.0657845,56.8092418,37.67365952
101728225,10.0662411,56.8088739,38.52002358
101728225,10.0663516,56.8087847,38.89623457
101728225,10.0675211,56.8079565,41.59250764
101728225,10.0682227,56.8074895,42.65822595
101728225,10.0690124,56.8069639,41.81707754
101728225,10.0695167,56.8065997,43.16583421
101728225,10.0697527,56.8064294,43.73823931
101728225,10.0702463,56.805983,43.62985643
101728225,10.0708578,56.8054661,43.06956387
101728225,10.071201,56.8051959,43.59078512
101728225,10.0714479,56.8050078,43.09074919
101728225,10.0715981,56.8049492,42.81001789
101728225,10.0718127,56.8049374,42.12645743
101728225,10.0720701,56.8049609,41.70671801
101728225,10.0723384,56.8050137,41.09323105
101728225,10.0727246,56.8051489,40.26915707
101728225,10.0730787,56.8052957,39.94964732
101728225,10.0734649,56.8054778,39.66557209
101728225,10.073733,56.8056012,39.62140481
101728225,10.0739692,56.8056657,39.48526778
101728225,10.0746128,56.805842,40.94480377
101728225,10.0760506,56.8062414,40.59224624
101728225,10.0769517,56.8065116,38.14155349
101728225,10.0777255,56.8066986,35.4378528
101728225,10.0777779,56.8067113,35.35638832
101728225,10.0782391,56.8068053,34.74535451
101728225,10.0786254,56.8068582,34.19825013
101728225,10.0790223,56.8068817,33.09741074
101728225,10.0803636,56.8069344,33.04429317
101728225,10.0811359,56.806958,35.0796164
101728225,10.0813826,56.8069521,35.74110097
101728225,10.0816403,56.8069344,35.78912482
101728225,10.0819513,56.8068817,35.12600177
101728225,10.0836524,56.8065307,31.90369566
101728225,10.0853322,56.8061727,30.81330026
101728225,10.0853954,56.8061592,30.93432926
101728225,10.0855224,56.8061476,30.62449636
101728225,10.0856529,56.8061357,30.78310115
101728225,10.0859746,56.8061298,30.32307159
101728225,10.0864145,56.8061709,30.32997144
101728225,10.0864991,56.8061813,30.42597602
101728225,10.0885174,56.8064294,27.14909554
101728225,10.0887856,56.806447,26.30786203
101728225,10.0889464,56.8064353,25.70631364
101728230,10.0580158,56.8147166,21.47162037
101728230,10.0583158,56.8146928,22.05368738
101728230,10.058659,56.8147045,22.81741344
101728230,10.0590882,56.8147574,23.13441867
101728231,10.0631828,56.8156679,25.56421598
101728231,10.0638197,56.8158143,25.94622561
101728234,10.0587093,56.8195114,28.47376146
101728234,10.0587985,56.8193376,28.47167913
101728234,10.0589703,56.8190968,28.08478454
101728234,10.0591956,56.8189207,27.84363816
101728234,10.0594031,56.8187862,27.2332617
101728235,10.0627966,56.8135432,29.3661709
101728235,10.0624319,56.8137608,28.58899062
101728236,10.0654397,56.8123202,32.04497334
101728238,10.0669012,56.8174259,25.49861616
101728238,10.0673709,56.8167833,26.25557917
101728238,10.06618,56.8165132,26.10189122
101728239,10.064568,56.815214,27.90888047
101728241,10.0584773,56.8129346,23.93952541
101728241,10.0583586,56.8132892,23.88674902
101728242,10.0637339,56.8132187,30.39759773
101728243,10.0690795,56.8154944,29.18351983
101728243,10.0683954,56.8153631,28.41222533
101728245,10.0649248,56.813577,29.34669506
101728247,10.0681971,56.8156288,27.79398054
101728252,10.0678418,56.8161413,26.44188697
101728253,10.0637231,56.814957,26.93523565
101728253,10.064568,56.815214,27.82055393
101728254,10.0610286,56.8129309,26.83923639
101728254,10.0606438,56.8128018,26.77768906
101728254,10.060589,56.8127757,26.56685326
101728254,10.0603972,56.8126844,26.44812272
101728254,10.0600645,56.8124847,26.22578637
101728254,10.0599175,56.8123915,25.83998607
101728254,10.0594381,56.8120878,25.68622002
101728254,10.0588281,56.8117012,25.48618419
101728254,10.0586771,56.8116055,25.67765622
101728254,10.0582942,56.811363,25.55732334
101728254,10.0581549,56.8112866,25.43238535
101728254,10.0579677,56.8112259,25.66291812
101728254,10.0577578,56.811222,25.58153897
110116863,9.6950374,57.066497,2.018799963
110116863,9.6960567,57.0661179,2.444121696
110116863,9.6972879,57.0653397,3.013726837
110116863,9.6973764,57.0652838,3.06173024
110116863,9.6981488,57.0650446,2.741454928
101728261,10.0664053,56.8181045,25.2180388
101728263,10.0575695,56.8169671,20.27140322
101728263,10.0556764,56.8161432,20.7088878
101728263,10.0547865,56.8157087,20.6077759
101728263,10.0540569,56.8152624,20.79573396
101728263,10.0532522,56.8147163,20.60063142
101728263,10.0518428,56.8137098,23.28717649
101728263,10.051455,56.8134567,24.10755941
101728263,10.0510688,56.8131983,24.98551312
101728263,10.0503819,56.8127256,25.68647538
101728263,10.0499797,56.8124613,25.66014618
101728263,10.049615,56.8122176,25.6045417
101728263,10.0492199,56.8119395,25.47507481
101728265,10.0597001,56.8154693,23.19416767
110116875,9.6985446,57.0673624,3.640231662
110116875,9.6978591,57.0681885,4.116192178
110116875,9.6976446,57.0684743,4.234169044
110116875,9.6973012,57.0684976,3.244803227
110116875,9.6968935,57.0684277,2.688887688
101728269,10.062779,56.8129016,29.88708208
110116879,9.6960567,57.0661179,2.647578864
110116879,9.6967794,57.0668076,1.906357863
110116879,9.6969795,57.0669986,2.204158046
101728272,10.0594031,56.8187862,27.46082486
101728275,10.0697848,56.8167363,29.52702706
101728275,10.0692913,56.8176347,28.4759332
101728279,10.0579296,56.8125082,23.89125193
101728279,10.0577701,56.8118534,24.33749804
101728279,10.0586113,56.8118171,24.49523724
110116890,9.6998763,57.0655122,2.557665715
110116890,9.7010313,57.0653647,2.462043251
110116890,9.7019361,57.0652429,3.203714242
110116890,9.7021614,57.0652429,3.08708049
110116890,9.7024941,57.0652663,3.447971039
110116890,9.7032665,57.0655171,4.755146053
110116891,9.7008526,57.0648754,2.828377043
110116895,9.6998318,57.0641403,1.833469113
110116895,9.7017595,57.064247,2.838614121
110116898,9.6999392,57.0618483,1.11443036
110116898,9.6993335,57.0622304,1.012151852
